,0
2021-03-16 22:50:50,52.382
2021-03-16 22:52:09,49.343
2021-03-16 23:17:26,46.738
2021-03-16 23:17:56,51.644
2021-03-16 23:18:05,50.009
2021-03-16 23:41:32,75.663
2021-03-16 23:45:24,77.837
2021-03-16 23:45:42,77.625
2021-03-16 23:47:12,76.709
2021-03-16 23:47:43,77.367
2021-03-16 23:48:05,76.69
2021-03-16 23:48:08,77.179
2021-03-16 23:48:12,77.337
2021-03-16 23:49:19,74.095
2021-03-16 23:49:59,75.801
2021-03-16 23:50:47,73.589
2021-03-16 23:52:18,79.359
2021-03-16 23:52:33,79.046
2021-03-16 23:52:45,78.344
2021-03-17 09:54:17,77.943
2021-03-17 10:51:20,76.331
2021-03-17 10:54:11,76.939
2021-03-17 21:41:17,73.758
2021-03-17 21:43:30,69.753
2021-03-17 21:43:39,70.531
2021-03-17 21:43:52,67.325
2021-03-17 21:43:55,72.919
2021-03-17 21:45:25,75.605
2021-03-17 21:48:02,73.126
2021-03-17 21:48:14,76.343
2021-03-17 21:50:44,77.21
2021-03-18 13:45:20,73.9
2021-03-18 13:47:59,58.782
2021-03-18 13:48:30,58.231
2021-03-18 13:49:12,57.688
2021-03-18 13:49:15,52.361
2021-03-18 13:49:39,56.049
2021-03-18 13:50:33,57.671
2021-03-18 13:51:00,51.821
2021-03-18 15:09:06,59.815
2021-03-18 15:12:37,61.895
2021-03-18 15:16:20,62.014
2021-03-18 15:22:09,59.809
2021-03-18 15:22:17,60.116
2021-03-18 15:23:12,57.432
2021-03-18 15:32:29,58.226
2021-03-18 15:37:27,57.214
2021-03-18 15:38:57,59.289
2021-03-18 15:39:04,57.444
2021-03-18 15:39:55,58.461
2021-03-18 15:40:01,59.764
2021-03-18 16:06:06,66.73
2021-03-18 16:12:25,66.729
2021-03-18 17:40:25,30.595
2021-03-18 18:00:51,56.763
2021-03-18 18:03:17,69.953
2021-03-18 18:04:26,68.449
2021-03-18 23:13:13,68.942
2021-03-18 23:19:02,66.685
2021-03-18 23:19:20,63.605
2021-03-18 23:20:18,65.768
2021-03-18 23:22:06,66.35
2021-03-18 23:24:06,65.87
2021-03-18 23:25:07,64.172
2021-03-18 23:26:34,62.202
2021-03-19 08:13:21,60.495
2021-03-19 08:18:15,61.222
2021-03-19 08:29:57,60.532
2021-03-19 08:30:03,58.832
2021-03-19 08:35:19,51.017
2021-03-19 08:36:05,56.527
2021-03-19 08:39:00,59.771
2021-03-19 08:39:06,62.771
2021-03-19 08:48:36,68.587
2021-03-19 08:48:42,65.621
2021-03-19 08:51:49,70.295
2021-03-19 08:51:52,57.258
2021-03-19 08:51:58,64.42
2021-03-19 08:52:01,68.993
2021-03-19 09:34:14,68.596
2021-03-19 12:03:57,70.399
2021-03-20 09:55:36,59.429
2021-03-20 10:00:04,58.992
2021-03-20 10:30:00,58.871
2021-03-20 11:00:47,47.966
2021-03-21 00:38:59,65.948
2021-03-21 00:39:50,68.246
2021-03-21 00:40:41,66.598
2021-03-21 00:41:35,68.808
2021-03-21 00:41:38,74.775
2021-03-21 00:47:24,71.7
2021-03-21 00:49:31,66.337
2021-03-21 00:50:04,66.296
2021-03-21 00:50:10,73.59
2021-03-21 00:51:13,74.657
2021-03-21 08:37:03,61.651
2021-03-21 08:45:28,63.034
2021-03-21 09:15:25,67.151
2021-03-21 09:17:29,64.233
2021-03-21 09:18:07,65.62
2021-03-21 09:37:56,70.442
2021-03-21 09:39:26,70.888
2021-03-21 09:39:38,60.786
2021-03-21 09:39:53,70.178
2021-03-21 09:40:08,71.299
2021-03-21 09:40:36,70.751
2021-03-21 09:41:00,70.349
2021-03-21 09:42:09,71.374
2021-03-21 09:42:51,71.835
2021-03-21 09:43:33,71.276
2021-03-21 09:43:54,58.857
2021-03-21 09:44:27,70.365
2021-03-21 09:45:55,74.032
2021-03-21 09:46:20,73.151
2021-03-21 09:47:11,70.944
2021-03-21 09:47:26,58.829
2021-03-21 10:02:33,56.606
2021-03-21 10:03:38,58.469
2021-03-21 20:12:50,64.2
2021-03-21 20:13:14,51.988
2021-03-21 20:13:17,54.946
2021-03-21 20:13:23,60.976
2021-03-21 20:13:53,63.528
2021-03-21 20:14:35,62.491
2021-03-21 20:14:38,64.12
2021-03-21 20:14:56,61.338
2021-03-21 20:15:29,60.43
2021-03-21 20:17:42,56.608
2021-03-21 20:30:07,62.527
2021-03-21 20:32:26,61.722
2021-03-21 20:34:17,61.67
2021-03-21 20:34:51,57.609
2021-03-21 20:40:55,52.567
2021-03-21 20:41:28,60.328
2021-03-22 08:20:23,49.736
2021-03-22 08:30:03,63.135
2021-03-22 08:39:06,63.57
2021-03-22 09:09:03,59.724
2021-03-22 09:30:09,58.396
2021-03-22 11:07:02,68.384
2021-03-22 11:08:12,69.733
2021-03-22 14:04:52,58.919
2021-03-22 16:53:14,67.405
2021-03-22 16:56:04,44.398
2021-03-22 16:56:07,62.375
2021-03-22 17:13:50,60.369
2021-03-22 17:14:39,64.182
2021-03-22 23:39:19,68.521
2021-03-22 23:40:20,67.8
2021-03-22 23:40:47,72.344
2021-03-22 23:46:14,73.967
2021-03-22 23:46:17,73.833
2021-03-22 23:46:26,74.191
2021-03-22 23:46:35,61.865
2021-03-22 23:49:54,70.365
2021-03-22 23:49:57,62.658
2021-03-23 08:46:48,58.115
2021-03-23 08:53:46,58.557
2021-03-23 08:53:53,59.229
2021-03-23 09:02:55,58.552
2021-03-23 09:11:03,58.368
2021-03-23 09:11:52,55.446
2021-03-23 09:11:57,58.552
2021-03-23 10:08:14,67.783
2021-03-23 10:10:43,72.615
2021-03-23 10:16:53,54.856
2021-03-23 10:16:56,74.181
2021-03-23 12:41:55,62.861
2021-03-23 12:42:52,53.759
2021-03-23 12:44:40,54.989
2021-03-23 12:45:52,46.791
2021-03-23 12:46:03,48.827
2021-03-23 12:46:15,30.602
2021-03-23 12:46:25,48.111
2021-03-23 16:51:42,63.165
2021-03-23 16:53:10,59.226
2021-03-23 16:53:13,59.284
2021-03-23 16:54:43,60.462
2021-03-23 16:54:46,64.793
2021-03-23 16:59:50,62.471
2021-03-23 17:00:09,63.618
2021-03-23 23:36:18,67.633
2021-03-23 23:38:06,67.606
2021-03-23 23:38:48,67.256
2021-03-24 10:34:54,65.979
2021-03-24 10:38:38,66.22
2021-03-24 10:40:10,68.849
2021-03-24 11:57:27,66.21
2021-03-24 11:59:43,64.868
2021-03-24 12:00:04,69.904
2021-03-24 12:04:53,68.367
2021-03-24 12:04:59,69.15
2021-03-24 12:05:02,68.875
2021-03-24 12:05:08,60.944
2021-03-24 12:13:05,70.533
2021-03-24 12:14:05,62.033
2021-03-24 12:14:17,68.363
2021-03-24 12:17:54,69.977
2021-03-24 12:18:00,67.167
2021-03-24 12:19:36,63.557
2021-03-24 12:20:27,67.374
2021-03-24 12:22:13,70.252
2021-03-24 12:23:01,71.988
2021-03-24 12:23:43,69.949
2021-03-24 12:23:52,66.671
2021-03-24 12:24:25,62.193
2021-03-24 12:24:58,64.932
2021-03-24 12:26:05,68.733
2021-03-24 12:26:08,68.529
2021-03-24 12:26:20,68.114
2021-03-24 12:29:35,66.735
2021-03-24 12:30:05,66.735
2021-03-24 12:30:47,67.831
2021-03-24 12:30:50,66.429
2021-03-24 12:33:54,52.711
2021-03-24 12:39:19,65.441
2021-03-24 12:40:03,63.011
2021-03-24 12:53:54,63.119
2021-03-24 14:01:39,63.966
2021-03-24 14:04:47,58.365
2021-03-24 14:05:26,61.474
2021-03-24 14:07:44,63.372
2021-03-24 14:10:30,52.13
2021-03-24 14:16:54,54.073
2021-03-24 14:23:28,55.859
2021-03-24 14:23:37,55.939
2021-03-24 14:24:44,57.119
2021-03-24 14:24:50,61.652
2021-03-24 14:36:13,63.593
2021-03-24 14:36:17,68.271
2021-03-24 14:39:55,70.818
2021-03-24 18:10:44,68.21
2021-03-24 18:10:47,67.314
2021-03-24 18:10:53,67.652
2021-03-24 18:12:26,70.57
2021-03-24 18:14:11,70.739
2021-03-25 07:59:42,58.439
2021-03-25 08:29:40,59.514
2021-03-25 11:27:02,64.249
2021-03-25 11:30:26,66.099
2021-03-25 11:30:32,66.397
2021-03-25 11:31:11,61.394
2021-03-25 11:33:18,62.443
2021-03-25 11:39:16,63.155
2021-03-25 11:40:49,63.116
2021-03-25 11:41:43,58.63
2021-03-25 11:41:55,58.144
2021-03-25 11:44:47,61.107
2021-03-25 11:52:04,64.649
2021-03-25 11:52:10,51.937
2021-03-25 11:52:19,64.764
2021-03-25 16:42:48,73.525
2021-03-25 16:47:25,67.681
2021-03-25 16:47:28,65.725
2021-03-25 16:47:33,69.062
2021-03-25 16:48:36,72.929
2021-03-25 16:48:45,71.299
2021-03-25 16:48:58,74.661
2021-03-25 16:49:13,71.559
2021-03-25 16:49:25,73.511
2021-03-25 16:49:37,72.031
2021-03-25 16:49:50,74.918
2021-03-25 16:50:23,71.954
2021-03-25 16:50:36,65.529
2021-03-25 16:50:51,71.792
2021-03-25 16:51:26,74.101
2021-03-25 16:51:51,71.646
2021-03-25 16:52:03,72.682
2021-03-25 16:52:20,71.474
2021-03-25 16:52:33,71.448
2021-03-25 16:52:58,71.313
2021-03-25 16:53:11,73.462
2021-03-25 16:53:28,64.287
2021-03-25 16:53:46,67.383
2021-03-25 16:55:02,64.607
2021-03-25 17:26:45,69.168
2021-03-26 07:46:44,60.735
2021-03-26 07:48:26,56.83
2021-03-26 07:58:24,67.674
2021-03-26 08:00:58,60.1
2021-03-26 08:14:55,64.713
2021-03-26 12:07:12,65.687
2021-03-26 12:10:04,64.829
2021-03-26 12:10:22,66.409
2021-03-26 14:33:25,59.617
2021-03-26 14:34:53,56.512
2021-03-26 17:24:16,50.537
2021-03-26 17:28:12,52.776
2021-03-26 17:43:09,52.647
2021-03-26 17:56:31,61.34
2021-03-27 00:14:26,67.327
2021-03-27 00:15:26,46.215
2021-03-27 00:15:33,64.14
2021-03-27 00:17:35,61.662
2021-03-27 00:17:51,66.582
2021-03-27 00:18:09,71.272
2021-03-27 00:21:40,52.748
2021-03-27 00:21:46,64.884
2021-03-27 00:25:34,67.801
2021-03-27 00:25:49,62.767
2021-03-27 00:29:20,58.014
2021-03-27 00:29:32,59.41
2021-03-27 09:31:15,51.841
2021-03-27 09:31:30,69.562
2021-03-27 09:31:33,59.62
2021-03-27 09:35:29,53.287
2021-03-27 13:58:32,62.456
2021-03-27 14:01:00,57.657
2021-03-27 14:01:27,63.776
2021-03-27 14:02:51,64.268
2021-03-27 14:03:30,58.457
2021-03-27 14:04:34,60.468
2021-03-27 14:04:43,58.071
2021-03-27 14:09:53,61.4
2021-03-27 14:18:30,61.289
2021-03-27 14:22:49,59.601
2021-03-27 14:27:50,66.609
2021-03-27 14:33:27,66.367
2021-03-27 14:38:04,66.597
2021-03-27 14:40:32,66.681
2021-03-27 14:54:16,64.85
2021-03-27 14:55:56,65.193
2021-03-27 15:01:51,69.069
2021-03-27 15:01:54,67.222
2021-03-27 15:03:18,67.064
2021-03-27 15:18:54,67.1
2021-03-27 15:19:58,66.462
2021-03-27 15:20:03,60.339
2021-03-27 15:20:54,66.626
2021-03-27 15:21:33,64.069
2021-03-27 15:23:21,61.911
2021-03-27 15:35:09,64.785
2021-03-27 15:35:14,65.633
2021-03-27 15:36:12,65.377
2021-03-27 15:36:57,65.448
2021-03-27 15:43:31,67.427
2021-03-27 15:45:35,57.9
2021-03-27 15:45:46,66.787
2021-03-27 15:57:37,66.717
2021-03-27 16:24:11,57.012
2021-03-27 16:24:23,50.204
2021-03-27 16:31:45,57.504
2021-03-27 23:44:23,52.586
2021-03-27 23:47:10,55.42
2021-03-28 00:10:30,0.034
2021-03-28 00:10:33,51.883
2021-03-28 00:20:15,47.897
2021-03-28 00:21:51,54.44
2021-03-28 21:36:52,59.676
2021-03-28 21:39:05,59.363
2021-03-28 21:43:13,58.126
2021-03-28 21:43:33,54.618
2021-03-28 21:44:24,40.228
2021-03-28 21:44:27,61.131
2021-03-28 21:44:45,53.347
2021-03-28 21:45:57,53.233
2021-03-28 21:46:19,58.315
2021-03-29 07:40:54,54.558
2021-03-29 07:41:51,58.361
2021-03-29 07:43:01,62.74
2021-03-29 07:43:19,58.429
2021-03-29 07:44:55,58.657
2021-03-29 07:47:56,62.507
2021-03-29 08:00:47,50.508
2021-03-29 08:14:23,33.299
2021-03-29 08:14:38,42.162
2021-03-29 08:22:24,40.478
2021-03-29 08:30:02,51.051
2021-03-29 08:34:51,50.281
2021-03-29 08:35:33,56.337
2021-03-29 08:39:04,53.779
2021-03-29 08:47:32,38.172
2021-03-29 08:47:35,46.893
2021-03-29 08:48:05,40.089
2021-03-29 08:48:11,47.09
2021-03-29 08:57:08,45.98
2021-03-29 14:04:08,67.093
2021-03-29 14:16:41,65.103
2021-03-29 14:23:15,60.184
2021-03-29 14:28:13,57.382
2021-03-29 15:23:23,30.154
2021-03-29 15:30:35,66.263
2021-03-29 22:41:51,76.467
2021-03-29 22:48:58,74.601
2021-03-29 22:49:43,75.52
2021-03-30 07:58:38,62.29
2021-03-30 08:03:46,56.638
2021-03-30 08:04:07,51.942
2021-03-30 08:04:50,68.761
2021-03-30 08:05:56,60.296
2021-03-30 08:34:43,59.631
2021-03-30 08:38:44,63.953
2021-03-30 08:38:47,74.912
2021-03-30 08:38:56,64.944
2021-03-30 08:39:12,58.599
2021-03-30 08:39:15,59.092
2021-03-30 08:42:24,69.079
2021-03-30 08:42:27,55.403
2021-03-30 08:42:54,48.824
2021-03-30 08:43:06,59.032
2021-03-30 08:51:14,41.291
2021-03-30 09:26:22,68.316
2021-03-30 09:37:30,65.596
2021-03-30 09:37:36,69.164
2021-03-30 09:54:39,70.77
2021-03-30 09:59:28,69.163
2021-03-30 09:59:38,70.236
2021-03-30 09:59:56,73.242
2021-03-30 10:05:05,54.334
2021-03-30 10:07:57,56.135
2021-03-30 10:08:00,42.698
2021-03-30 10:08:10,53.73
2021-03-30 10:08:14,50.022
2021-03-30 10:08:25,51.059
2021-03-30 10:12:20,44.501
2021-03-30 10:12:35,52.729
2021-03-30 10:17:06,53.274
2021-03-30 10:17:51,42.742
2021-03-30 10:17:57,47.126
2021-03-30 10:18:00,45.744
2021-03-30 10:18:27,47.521
2021-03-30 10:18:30,50.341
2021-03-30 10:19:03,48.414
2021-03-30 10:19:06,51.741
2021-03-30 10:20:02,53.363
2021-03-30 10:27:04,51.455
2021-03-30 10:27:06,53.38
2021-03-30 10:29:04,49.777
2021-03-30 10:36:53,41.413
2021-03-30 10:36:56,26.82
2021-03-30 10:37:02,46.837
2021-03-30 10:37:05,51.624
2021-03-30 10:38:05,54.852
2021-03-30 10:40:51,51.584
2021-03-30 10:41:12,54.182
2021-03-30 10:47:07,55.547
2021-03-30 13:36:02,53.998
2021-03-30 13:37:27,44.69
2021-03-30 13:38:35,47.175
2021-03-30 13:39:57,48.973
2021-03-30 13:40:05,69.106
2021-03-30 13:42:56,66.302
2021-03-30 13:48:06,65.505
2021-03-30 13:48:18,65.815
2021-03-30 13:49:08,59.795
2021-03-30 14:19:04,60.985
2021-03-30 14:44:17,60.5
2021-03-30 14:53:40,61.495
2021-03-30 14:53:43,60.441
2021-03-30 15:04:34,55.741
2021-03-30 15:05:03,62.051
2021-03-30 15:05:15,62.51
2021-03-30 15:05:51,58.065
2021-03-30 15:05:54,61.629
2021-03-30 15:06:23,61.867
2021-03-30 15:06:29,59.685
2021-03-30 15:09:39,60.43
2021-03-30 15:45:21,65.44
2021-03-30 15:53:59,61.429
2021-03-30 15:59:12,49.868
2021-03-30 15:59:16,64.616
2021-03-30 15:59:47,64.88
2021-03-30 16:01:20,63.851
2021-03-30 16:01:26,51.342
2021-03-30 16:01:29,65.877
2021-03-30 16:01:50,67.665
2021-03-30 23:08:49,56.011
2021-03-31 07:27:08,57.303
2021-03-31 07:42:44,46.6
2021-03-31 07:42:53,56.727
2021-03-31 07:48:56,54.326
2021-03-31 07:54:51,49.822
2021-03-31 07:54:59,57.524
2021-03-31 08:01:01,57.542
2021-03-31 08:06:56,58.0
2021-03-31 08:07:04,56.641
2021-03-31 08:10:56,54.631
2021-03-31 08:13:07,58.678
2021-03-31 08:30:06,58.079
2021-03-31 08:34:06,57.835
2021-03-31 08:35:20,60.256
2021-03-31 08:35:47,61.934
2021-03-31 08:35:53,68.017
2021-03-31 08:38:51,60.78
2021-03-31 11:53:25,68.285
2021-03-31 11:54:36,55.529
2021-03-31 11:55:17,51.728
2021-03-31 11:55:21,55.433
2021-03-31 11:58:34,64.653
2021-03-31 12:04:14,57.752
2021-03-31 12:04:33,68.692
2021-03-31 15:28:46,75.476
2021-03-31 15:28:58,61.069
2021-03-31 15:35:07,59.931
2021-03-31 15:35:49,61.879
2021-03-31 15:36:04,60.129
2021-03-31 15:53:59,54.952
2021-03-31 15:54:13,60.082
2021-03-31 18:20:39,68.03
2021-03-31 21:45:41,64.238
2021-03-31 21:47:00,66.915
2021-03-31 21:49:34,66.313
2021-03-31 21:50:02,63.743
2021-03-31 22:03:15,61.914
2021-03-31 22:07:16,62.061
2021-03-31 22:07:22,51.502
2021-03-31 22:07:55,64.286
2021-03-31 22:08:01,57.808
2021-03-31 22:08:04,60.349
2021-03-31 22:08:10,58.859
2021-03-31 22:09:36,63.195
2021-03-31 22:10:27,56.893
2021-03-31 22:10:39,54.704
2021-03-31 22:11:18,54.082
2021-03-31 23:21:01,69.116
2021-04-01 07:58:44,60.596
2021-04-01 07:59:02,60.041
2021-04-01 08:16:37,59.058
2021-04-01 08:21:12,59.443
2021-04-01 08:35:11,54.24
2021-04-01 08:35:43,54.426
2021-04-01 08:36:05,53.883
2021-04-01 08:36:14,44.32
2021-04-01 08:40:45,29.381
2021-04-01 08:40:51,49.624
2021-04-01 08:57:46,50.917
2021-04-01 09:18:16,47.61
2021-04-01 09:19:47,47.871
2021-04-01 09:19:53,48.865
2021-04-01 09:20:26,47.904
2021-04-01 09:22:17,46.108
2021-04-01 09:25:32,47.237
2021-04-01 22:44:20,50.964
2021-04-01 22:46:03,45.414
2021-04-01 22:46:21,51.24
2021-04-02 11:45:38,72.284
2021-04-02 11:49:21,64.133
2021-04-02 11:50:15,66.034
2021-04-02 11:51:39,66.645
2021-04-02 11:52:39,65.602
2021-04-02 11:55:58,67.436
2021-04-02 11:57:37,68.368
2021-04-02 11:58:19,66.278
2021-04-02 11:59:38,69.271
2021-04-02 14:49:44,67.94
2021-04-02 14:55:22,59.823
2021-04-02 14:57:57,59.717
2021-04-02 14:58:04,74.295
2021-04-02 14:58:30,65.098
2021-04-02 16:26:28,64.313
2021-04-02 16:51:33,59.145
2021-04-02 16:52:27,60.42
2021-04-02 17:16:22,59.615
2021-04-02 17:25:54,64.751
2021-04-02 17:26:09,60.294
2021-04-02 17:37:33,58.624
2021-04-02 17:37:48,60.108
2021-04-02 17:55:51,63.429
2021-04-02 17:56:06,59.872
2021-04-02 18:26:05,57.974
2021-04-02 18:29:48,61.09
2021-04-02 18:37:53,58.496
2021-04-02 18:38:17,61.294
2021-04-02 18:40:23,60.504
2021-04-02 18:52:53,59.435
2021-04-02 19:15:21,59.37
2021-04-02 19:18:58,61.153
2021-04-02 19:19:49,59.653
2021-04-02 19:41:44,63.234
2021-04-02 19:41:51,63.292
2021-04-02 19:42:24,71.1
2021-04-02 19:51:16,71.616
2021-04-02 19:51:22,71.494
2021-04-02 19:55:49,71.87
2021-04-02 19:56:16,69.064
2021-04-02 19:56:34,64.037
2021-04-02 19:56:52,66.9
2021-04-02 20:10:46,61.513
2021-04-02 20:12:53,70.281
2021-04-02 20:13:53,70.267
2021-04-02 20:14:29,71.399
2021-04-02 20:24:46,71.155
2021-04-02 20:24:58,70.572
2021-04-02 20:26:40,71.331
2021-04-02 20:27:04,70.51
2021-04-02 20:27:29,71.276
2021-04-02 20:27:59,71.731
2021-04-02 20:28:08,71.347
2021-04-02 20:28:11,64.96
2021-04-02 20:28:26,60.914
2021-04-02 20:36:03,62.467
2021-04-02 20:36:57,64.979
2021-04-02 20:38:41,60.362
2021-04-02 20:39:45,69.848
2021-04-02 20:40:40,68.654
2021-04-02 20:43:04,67.154
2021-04-02 20:43:07,68.017
2021-04-02 20:43:49,67.502
2021-04-02 20:45:07,66.454
2021-04-02 20:45:22,71.211
2021-04-02 20:46:38,71.031
2021-04-02 20:49:41,72.664
2021-04-02 20:50:14,72.335
2021-04-03 04:47:32,54.038
2021-04-03 05:17:30,52.007
2021-04-03 09:34:05,66.329
2021-04-03 09:34:41,67.193
2021-04-03 09:34:48,63.97
2021-04-03 09:35:48,55.311
2021-04-03 09:35:51,61.34
2021-04-03 09:36:03,62.594
2021-04-03 09:36:18,54.83
2021-04-03 09:48:19,50.288
2021-04-03 09:49:06,57.728
2021-04-03 10:14:40,60.348
2021-04-04 17:05:02,63.992
2021-04-04 17:13:27,64.202
2021-04-04 17:14:12,64.06
2021-04-04 17:14:39,61.643
2021-04-04 17:14:45,54.958
2021-04-04 17:14:49,62.235
2021-04-04 17:14:53,65.443
2021-04-04 17:15:02,65.252
2021-04-04 18:29:04,63.891
2021-04-04 18:30:02,64.931
2021-04-04 18:30:09,63.347
2021-04-04 18:31:10,70.678
2021-04-04 18:33:10,62.776
2021-04-04 18:33:31,72.147
2021-04-04 18:33:47,63.574
2021-04-04 18:34:02,72.708
2021-04-04 18:36:55,74.656
2021-04-04 18:37:59,46.6
2021-04-04 18:38:05,75.326
2021-04-04 18:38:39,75.013
2021-04-04 18:39:01,72.062
2021-04-04 18:50:36,73.117
2021-04-04 18:50:45,70.302
2021-04-04 18:52:38,68.389
2021-04-04 18:52:50,51.903
2021-04-04 18:53:03,70.742
2021-04-04 18:53:22,72.85
2021-04-04 18:54:19,66.813
2021-04-04 18:55:42,62.824
2021-04-04 18:58:20,0.0
2021-04-04 18:58:42,74.341
2021-04-04 19:00:01,71.45
2021-04-04 19:01:02,74.562
2021-04-04 19:05:31,26.756
2021-04-04 19:06:12,73.426
2021-04-04 19:07:55,71.148
2021-04-04 19:10:06,66.491
2021-04-04 19:10:16,65.47
2021-04-04 19:10:40,73.577
2021-04-04 19:10:54,71.744
2021-04-04 19:11:54,74.632
2021-04-04 19:13:21,73.998
2021-04-04 19:15:30,54.441
2021-04-04 19:15:57,0.0
2021-04-04 19:17:33,0.0
2021-04-04 19:18:23,0.0
2021-04-04 19:18:59,0.0
2021-04-04 19:20:14,0.0
2021-04-04 19:20:33,0.0
2021-04-04 19:20:38,0.0
2021-04-04 19:20:52,0.0
2021-04-04 19:20:57,0.0
2021-04-04 19:21:01,72.668
2021-04-04 19:21:28,55.291
2021-04-04 19:21:40,0.0
2021-04-04 19:21:52,0.0
2021-04-04 19:22:17,0.0
2021-04-04 19:22:25,0.0
2021-04-04 19:22:37,0.0
2021-04-04 19:22:57,0.0
2021-04-04 19:23:05,0.0
2021-04-04 19:23:19,0.0
2021-04-04 19:23:22,0.0
2021-04-04 19:23:28,34.883
2021-04-04 19:23:40,71.099
2021-04-04 19:25:41,63.233
2021-04-04 19:32:15,75.03
2021-04-04 19:37:51,69.697
2021-04-04 19:39:57,58.574
2021-04-04 19:52:53,29.99
2021-04-04 19:59:08,46.071
2021-04-04 20:00:42,59.057
2021-04-04 20:01:37,46.246
2021-04-04 20:14:24,73.638
2021-04-04 20:19:40,60.052
2021-04-04 20:20:21,54.609
2021-04-04 20:21:10,57.755
2021-04-04 23:09:49,61.929
2021-04-05 00:39:10,59.369
2021-04-05 11:29:28,62.66
2021-04-05 11:43:57,62.691
2021-04-05 11:49:00,67.064
2021-04-05 11:52:40,71.007
2021-04-05 11:53:49,66.585
2021-04-05 11:58:44,60.456
2021-04-05 11:59:26,62.275
2021-04-05 12:00:45,66.514
2021-04-05 12:00:54,68.65
2021-04-05 12:00:57,68.897
2021-04-05 12:01:21,67.468
2021-04-05 12:02:15,69.109
2021-04-05 12:02:30,67.64
2021-04-05 12:05:49,59.707
2021-04-05 12:05:58,61.626
2021-04-05 12:06:01,59.716
2021-04-05 12:14:11,73.973
2021-04-05 12:14:14,68.354
2021-04-05 12:29:04,56.363
2021-04-05 12:29:19,55.449
2021-04-05 12:29:22,62.788
2021-04-05 12:40:03,66.625
2021-04-05 12:40:06,65.026
2021-04-05 12:40:09,66.079
2021-04-05 12:40:48,65.853
2021-04-05 12:42:30,64.582
2021-04-05 12:42:33,65.78
2021-04-05 12:43:15,63.814
2021-04-05 12:44:37,62.968
2021-04-05 12:44:58,63.317
2021-04-05 12:46:01,63.75
2021-04-05 12:48:52,63.054
2021-04-05 12:52:44,71.07
2021-04-05 12:56:53,70.296
2021-04-05 12:57:11,68.733
2021-04-05 13:06:52,68.721
2021-04-05 13:06:58,68.068
2021-04-05 15:25:48,57.131
2021-04-05 15:45:13,58.8
2021-04-05 15:57:14,41.916
2021-04-05 15:57:21,63.274
2021-04-05 15:57:52,50.03
2021-04-05 16:01:21,57.537
2021-04-06 08:02:24,56.095
2021-04-06 08:17:33,31.303
2021-04-06 08:17:47,57.624
2021-04-06 08:26:35,53.514
2021-04-06 08:27:50,45.787
2021-04-06 08:29:01,51.928
2021-04-06 08:29:09,54.055
2021-04-06 08:29:29,52.937
2021-04-06 08:29:52,53.002
2021-04-06 08:33:49,58.355
2021-04-06 08:37:42,46.588
2021-04-06 08:39:10,46.877
2021-04-06 08:44:10,55.891
2021-04-06 08:44:55,58.512
2021-04-06 08:45:27,63.479
2021-04-06 08:46:58,56.332
2021-04-06 13:42:58,65.436
2021-04-06 15:06:49,68.677
2021-04-06 15:13:34,71.278
2021-04-06 15:14:34,67.785
2021-04-06 15:16:07,57.303
2021-04-06 15:24:15,47.066
2021-04-06 15:24:30,53.474
2021-04-06 15:26:59,62.359
2021-04-06 15:56:58,57.017
2021-04-06 16:08:41,72.221
2021-04-06 16:12:58,66.06
2021-04-06 16:15:34,54.061
2021-04-06 17:17:46,68.254
2021-04-06 17:19:23,70.782
2021-04-06 17:22:02,69.574
2021-04-06 17:23:35,69.302
2021-04-06 17:25:03,69.177
2021-04-06 17:25:42,68.597
2021-04-06 17:25:54,67.437
2021-04-06 17:26:45,57.516
2021-04-06 17:27:00,63.143
2021-04-06 17:28:00,66.93
2021-04-06 17:28:04,65.379
2021-04-06 21:14:52,56.087
2021-04-06 21:15:14,56.81
2021-04-06 21:15:26,56.591
2021-04-06 21:15:32,56.92
2021-04-06 21:15:38,54.986
2021-04-06 21:15:41,56.394
2021-04-06 21:16:11,58.551
2021-04-06 21:16:14,57.508
2021-04-06 21:16:26,56.427
2021-04-06 21:22:54,56.466
2021-04-06 21:22:57,54.634
2021-04-06 21:23:03,55.22
2021-04-06 21:23:18,57.954
2021-04-06 21:24:03,56.862
2021-04-06 21:24:09,56.96
2021-04-06 21:24:15,53.779
2021-04-06 21:24:18,54.549
2021-04-06 21:24:42,53.403
2021-04-06 21:24:48,55.181
2021-04-06 21:24:51,53.16
2021-04-06 21:25:06,0.0
2021-04-06 21:25:52,55.985
2021-04-06 21:33:50,53.294
2021-04-06 21:33:56,54.81
2021-04-06 21:33:59,54.67
2021-04-06 21:34:47,55.186
2021-04-06 21:34:50,56.131
2021-04-06 21:37:12,54.307
2021-04-06 21:37:15,54.86
2021-04-06 21:37:21,52.289
2021-04-06 21:37:24,55.82
2021-04-06 21:37:27,54.777
2021-04-06 21:38:12,54.174
2021-04-06 21:38:18,54.707
2021-04-06 21:39:39,54.331
2021-04-06 21:39:45,55.696
2021-04-06 21:39:48,54.393
2021-04-06 21:39:54,54.172
2021-04-06 21:40:00,58.392
2021-04-06 21:40:12,57.888
2021-04-06 21:40:15,56.059
2021-04-06 21:40:24,52.073
2021-04-06 21:40:27,55.168
2021-04-06 21:40:30,55.697
2021-04-06 21:40:39,54.604
2021-04-06 21:40:42,54.056
2021-04-06 21:41:15,54.68
